row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
62,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['some', 'advantage', 'are', 'existing', 'class', 'can', 'be', 'reused', 'and', 'program', 'maintenance', 'and', 'verification', 'are', 'easier', 'to', 'accomplish']","['abstraction', 'and', 'reusability']",3.5,5,science
63,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['object', 'oriented', 'programming', 'allows', 'programmer', 'to', 'use', 'an', 'object', 'with', 'class', 'that', 'can', 'be', 'changed', 'and', 'manipulated', 'while', 'not', 'affecting', 'the', 'entire', 'object', 'at', 'once', 'the', 'class', 'all', 'hold', 'attrubutes', 'that', 'affect', 'the', 'object']","['abstraction', 'and', 'reusability']",1.0,5,science
64,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['reusable', 'component', 'extensibility', 'maintainability', 'it', 'reduces', 'large', 'problem', 'into', 'smaller', 'more', 'manageable', 'problem']","['abstraction', 'and', 'reusability']",4.0,5,science
65,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['encapsulationobjects', 'combine', 'data', 'and', 'operation', 'inheritance', 'class', 'can', 'inherit', 'property', 'from', 'other', 'class', 'polymorphism', 'object', 'can', 'determine', 'appropriate', 'operation', 'at', 'execution', 'time']","['abstraction', 'and', 'reusability']",2.5,5,science
66,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,['name'],"['abstraction', 'and', 'reusability']",3.0,5,science
67,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['reusability', 'and', 'ease', 'of', 'maintenance']","['abstraction', 'and', 'reusability']",4.0,5,science
68,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['one', 'of', 'the', 'main', 'advantage', 'is', 'you', 'can', 'hide', 'inner', 'detail', 'a', 'technique', 'known', 'by', 'encapsulation', 'object', 'combine', 'the', 'data', 'and', 'operation', 'but', 'you', 'can', 'not', 'see', 'how', 'it', 'work', 'another', 'advantage', 'is', 'you', 'can', 'reuse', 'class', 'that', 'have', 'been', 'defined', 'earlier', 'in', 'the', 'program', 'a', 'method', 'known', 'a', 'inheritance', 'finally', 'another', 'advantage', 'is', 'object', 'can', 'determine', 'appropriate', 'operation', 'at', 'execution', 'time', 'a', 'technique', 'known', 'a', 'polymorphism']","['abstraction', 'and', 'reusability']",5.0,5,science
69,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['existing', 'class', 'can', 'be', 'reused', 'and', 'program', 'maintenance', 'and', 'verification', 'are', 'easier']","['abstraction', 'and', 'reusability']",3.5,5,science
70,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['using', 'different', 'module', 'allows', 'for', 'easier', 'debugging']","['abstraction', 'and', 'reusability']",2.0,5,science
71,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['data', 'encapsulation', 'conceptthe', 'use', 'of', 'function', 'or', 'method', 'to', 'manipulate', 'data']","['abstraction', 'and', 'reusability']",3.5,5,science
72,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['modular', 'reusable', 'code', 'allowing', 'faster', 'deployment', 'of', 'solution', 'and', 'a', 'more', 'general', 'view', 'of', 'a', 'solution']","['abstraction', 'and', 'reusability']",4.5,5,science
73,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['coding', 'and', 'debugging', 'program', 'are', 'usually', 'easier', 'a', 'either', 'the', 'compiler', 'will', 'specify', 'the', 'object', 'that', 'is', 'working', 'incorrectly', 'or', 'the', 'function', 'an', 'object', 'wa', 'assigned', 'to', 'will', 'be', 'easier', 'to', 'identify', 'the', 'code', 'itself', 'also', 'look', 'more', 'organized', 'and', 'is', 'easier', 'to', 'read', 'and', 'will', 'help', 'to', 'avoid', 'redundant', 'coding', 'postprogramming', 'maintenance', 'is', 'also', 'easier', 'also', 'module', 'can', 'be', 'reused', 'several', 'time', 'in', 'other', 'program', 'without', 'too', 'much', 'hassle', 'abstraction', 'is', 'the', 'art', 'of', 'breaking', 'down', 'one', 'big', 'problem', 'into', 'smaller', 'simpler', 'problem', 'and', 'solving', 'them', 'many', 'of', 'the', 'smaller', 'problem', 'are', 'shared', 'between', 'unique', 'complex', 'problem', 'and', 'creating', 'module', 'to', 'these', 'solve', 'these', 'smaller', 'repeated', 'problem', 'can', 'save', 'time', 'when', 'you', 'encounter', 'them', 'again']","['abstraction', 'and', 'reusability']",5.0,5,science
74,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['variable', 'can', 'remain', 'private', 'the', 'code', 'is', 'easily', 'modified', 'and', 'reusable', 'a', 'well', 'a', 'easily', 'implemented', 'not', 'to', 'mention', 'easier', 'to', 'read', 'and', 'follow', 'along', 'a', 'an', 'observer']","['abstraction', 'and', 'reusability']",4.5,5,science
75,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['data', 'abstraction', 'and', 'control', 'it', 'is', 'possible', 'to', 'isolate', 'element', 'from', 'other', 'element', 'a', 'lot', 'easier', 'and', 'prevent', 'tampering', 'of', 'data']","['abstraction', 'and', 'reusability']",3.5,5,science
76,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['encapsulation', 'object', 'use', 'operation', 'without', 'knowing', 'how', 'the', 'operation', 'work', 'inheritance', 'cut', 'redundancy', 'by', 'reusing', 'earlier', 'class', 'polymorphism', 'object', 'select', 'the', 'correct', 'operation', 'to', 'use', 'in', 'the', 'situation']","['abstraction', 'and', 'reusability']",4.0,5,science
77,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['they', 'make', 'it', 'easier', 'to', 'reuse', 'and', 'adapt', 'previously', 'written', 'code', 'and', 'they', 'separate', 'complex', 'program', 'into', 'smaller', 'easier', 'to', 'understand', 'class']","['abstraction', 'and', 'reusability']",4.5,5,science
78,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['existing', 'class', 'can', 'be', 'reused', 'program', 'maintenance', 'and', 'verification', 'are', 'easier']","['abstraction', 'and', 'reusability']",3.5,5,science
79,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['existing', 'class', 'can', 'be', 'feused', 'program', 'maintenance', 'and', 'verification', 'are', 'easier']","['abstraction', 'and', 'reusability']",3.5,5,science
80,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['the', 'main', 'advantage', 'to', 'objectoriented', 'programming', 'is', 'data', 'abstraction', 'easier', 'maintenance', 'and', 'reusability']","['abstraction', 'and', 'reusability']",5.0,5,science
81,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['existing', 'class', 'can', 'be', 'reused', 'program', 'maintenance', 'and', 'verification', 'are', 'easy']","['abstraction', 'and', 'reusability']",4.0,5,science
82,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['1', 'existing', 'class', 'can', 'be', 'reused', '2', 'program', 'maintenance', 'and', 'verification', 'are', 'easier']","['abstraction', 'and', 'reusability']",3.5,5,science
83,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['information', 'can', 'be', 'hidden', 'it', 'is', 'easier', 'to', 'debug', 'programming', 'is', 'easier', 'and', 'more', 'manageable']","['abstraction', 'and', 'reusability']",3.5,5,science
84,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['existing', 'class', 'can', 'be', 'reused', 'program', 'maintenance', 'and', 'verification', 'are', 'easier']","['abstraction', 'and', 'reusability']",3.5,5,science
85,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['existing', 'class', 'can', 'be', 'reused', 'program', 'maintenance', 'and', 'verification', 'are', 'easier']","['abstraction', 'and', 'reusability']",3.5,5,science
86,"['what', 'are', 'the', 'main', 'advantage', 'associated', 'with', 'objectoriented', 'programming']",1.3,"['well', 'for', 'one', 'encapsulation', 'the', 'value', 'of', 'the', 'variable', 'inside', 'an', 'object', 'are', 'private', 'unless', 'method', 'are', 'written', 'to', 'pas', 'info', 'outside', 'of', 'the', 'object', 'a', 'well', 'a', 'inheritance', 'where', 'each', 'subclass', 'inherits', 'all', 'variable', 'and', 'method', 'of', 'it', 'super', 'class', 'example', 'in', 'the', 'book', 'included', 'obj', 'clock', 'and', 'how', 'obj', 'alarm', 'would', 'still', 'use', 'clock', 'from', 'the', 'first', 'class']","['abstraction', 'and', 'reusability']",3.5,5,science
87,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['at', 'function', '‘', 'int', 'main', '’']","['at', 'the', 'main', 'function']",5.0,5,science
88,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['the', 'function', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
89,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['c', 'program', 'begin', 'to', 'execute', 'in', 'the', 'main', 'method']","['at', 'the', 'main', 'function']",5.0,5,science
90,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['a', 'c', 'program', 'will', 'begin', 'to', 'execute', 'at', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
91,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['they', 'begin', 'in', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
92,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['int', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
93,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['main', 'method']","['at', 'the', 'main', 'function']",5.0,5,science
94,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['in', 'the', 'testing', 'phase']","['at', 'the', 'main', 'function']",0.0,5,science
95,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,['name'],"['at', 'the', 'main', 'function']",5.0,5,science
96,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,['main'],"['at', 'the', 'main', 'function']",5.0,5,science
97,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['they', 'begin', 'to', 'execute', 'at', 'the', 'funcion', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
98,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['the', 'main', 'method']","['at', 'the', 'main', 'function']",5.0,5,science
99,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['at', 'the', 'root']","['at', 'the', 'main', 'function']",2.5,5,science
100,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['in', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
101,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['c', 'program', 'begin', 'execution', 'at', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
102,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['in', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
103,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['at', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
104,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
105,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['the', 'function', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
106,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['after', 'loading', 'the', 'required', 'include', 'statement', 'and', 'library', 'the', 'main', 'method', 'begin', 'the', 'execution']","['at', 'the', 'main', 'function']",5.0,5,science
107,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
108,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,['main'],"['at', 'the', 'main', 'function']",5.0,5,science
109,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['c', 'program', 'begin', 'execution', 'at', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
110,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['at', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
111,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['they', 'beging', 'to', 'excute', 'at', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
112,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['at', 'the', 'main', 'function', 'int', 'main']","['at', 'the', 'main', 'function']",5.0,5,science
113,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['c', 'program', 'begin', 'execution', 'at', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
114,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['in', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
115,"['where', 'do', 'c', 'program', 'begin', 'to', 'execute']",1.4,"['within', 'the', 'main', 'function']","['at', 'the', 'main', 'function']",5.0,5,science
116,"['what', 'is', 'a', 'variable']",1.5,"['variable', 'can', 'be', 'a', 'integer', 'or', 'a', 'string', 'in', 'a', 'program']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",2.0,5,science
117,"['what', 'is', 'a', 'variable']",1.5,"['in', 'programming', 'a', 'structure', 'that', 'hold', 'data', 'and', 'is', 'uniquely', 'named', 'by', 'the', 'programmer', 'it', 'hold', 'the', 'data', 'assigned', 'to', 'it', 'until', 'a', 'new', 'value', 'is', 'assigned', 'or', 'the', 'program', 'is', 'finished']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",4.5,5,science
118,"['what', 'is', 'a', 'variable']",1.5,"['a', 'variable', 'is', 'a', 'location', 'in', 'memory', 'where', 'a', 'value', 'can', 'be', 'stored']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
119,"['what', 'is', 'a', 'variable']",1.5,"['variable', 'is', 'a', 'location', 'in', 'the', 'computer', 'memory', 'in', 'which', 'a', 'value', 'can', 'be', 'stored', 'and', 'later', 'can', 'retrieve', 'that', 'value']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
120,"['what', 'is', 'a', 'variable']",1.5,"['a', 'variable', 'is', 'a', 'location', 'in', 'the', 'computer', 'memory', 'where', 'a', 'value', 'can', 'be', 'stored', 'for', 'use', 'by', 'a', 'program', 'each', 'variable', 'ha', 'a', 'name', 'a', 'value', 'a', 'type', 'and', 'a', 'size']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
121,"['what', 'is', 'a', 'variable']",1.5,"['a', 'named', 'object', 'that', 'can', 'hold', 'a', 'numerical', 'or', 'letter', 'value']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",3.5,5,science
122,"['what', 'is', 'a', 'variable']",1.5,"['it', 'a', 'sybol', 'or', 'name', 'for', 'a', 'valuenumber', 'example', 'ausednumber', 'can', 'stand', 'for', 'any', 'given', 'number', 'and', 'the', 'programmer', 'can', 'refer', 'to', 'that', 'number', 'by', 'using', 'the', 'variable', 'name']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",4.0,5,science
123,"['what', 'is', 'a', 'variable']",1.5,"['a', 'variable', 'is', 'a', 'location', 'in', 'the', 'computer', 'memory', 'where', 'a', 'value', 'can', 'be', 'stored', 'for', 'use', 'by', 'a', 'program']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
124,"['what', 'is', 'a', 'variable']",1.5,['name'],"['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",4.0,5,science
125,"['what', 'is', 'a', 'variable']",1.5,"['a', 'block', 'of', 'memory', 'that', 'hold', 'a', 'specific', 'type', 'of', 'data']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
126,"['what', 'is', 'a', 'variable']",1.5,"['it', 'is', 'a', 'location', 'in', 'the', 'computer', 'memory', 'where', 'it', 'can', 'be', 'stored', 'for', 'use', 'by', 'a', 'program']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
127,"['what', 'is', 'a', 'variable']",1.5,"['a', 'location', 'in', 'memory', 'where', 'value', 'can', 'be', 'stored']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",5.0,5,science
128,"['what', 'is', 'a', 'variable']",1.5,"['a', 'valueword', 'that', 'can', 'assume', 'any', 'of', 'a', 'set', 'of', 'value']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",3.0,5,science
129,"['what', 'is', 'a', 'variable']",1.5,"['a', 'pointer', 'to', 'a', 'location', 'in', 'memory']","['a', 'location', 'in', 'memory', 'that', 'can', 'store', 'a', 'value']",4.0,5,science
